seed,theme,family_size,term,best_rank,months_present,months_on_list,has_gift,has_marker,is_category,is_bare_scenario
graduate,成就节点,14,dress for mother of graduate,164640,1,2025-04,False,False,False,True
graduate,成就节点,14,proud grandma of a 2025 graduate shirt,173919,1,2025-05,False,False,False,True
graduate,成就节点,14,graduate gifts for her,183776,1,2025-05,True,False,False,False
long distance,关系联结,14,long distance touch bracelets,14341,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
long distance,关系联结,14,long distance relationship gifts,23565,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,True,False,False,False
long distance,关系联结,14,long distance robot,32727,7,2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
long distance,关系联结,14,long distance walkie talkies,52282,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
long distance,关系联结,14,long distance gifts,52361,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,True,False,False,False
long distance,关系联结,14,long distance vibrator,72320,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,False,True
long distance,关系联结,14,long distance,83634,5,2025-01;2025-07;2025-08;2025-11;2025-12,False,False,False,True
long distance,关系联结,14,long distance friendship gifts,97764,2,2025-02;2025-12,True,False,False,False
long distance,关系联结,14,totwoo couple bracelet long distance,98081,8,2025-01;2025-02;2025-06;2025-07;2025-08;2025-09;2025-11;2025-12,False,False,True,False
long distance,关系联结,14,app controlled vibrator long distance,112099,2,2025-11;2025-12,False,False,False,True
long distance,关系联结,14,lovense bluetooth viboators women long distance,117781,5,2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
long distance,关系联结,14,friendship lamps set of 2 long distance,133348,2,2025-11;2025-12,False,False,False,True
long distance,关系联结,14,couples bracelets long distance,191344,2,2025-01;2025-12,False,False,True,False
long distance,关系联结,14,long distance bracelets,193608,1,2025-12,False,False,True,False
evil eye,信仰精神,13,evil eye bracelets,10872,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
evil eye,信仰精神,13,evil eye necklace,20053,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
evil eye,信仰精神,13,evil eye,33856,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
evil eye,信仰精神,13,evil eye ring,62853,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
evil eye,信仰精神,13,evil eye bracelet,67775,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
evil eye,信仰精神,13,evil eye decor,94595,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
evil eye,信仰精神,13,evil eye anklet,109857,4,2025-05;2025-06;2025-07;2025-08,False,False,True,False
evil eye,信仰精神,13,evil eye bracelet for women,119349,2,2025-01;2025-02,False,False,True,False
evil eye,信仰精神,13,evil eye keychain,120726,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-12,False,False,False,True
evil eye,信仰精神,13,evil eye beads,123405,10,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10,False,False,False,True
evil eye,信仰精神,13,evil eye earrings,138931,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,True,False
evil eye,信仰精神,13,evil eye jewelry,159770,1,2025-12,False,False,True,False
evil eye,信仰精神,13,evil eye charm,180912,4,2025-05;2025-06;2025-07;2025-08,False,False,True,False
milestone,戒断康复,13,monthly baby milestone,29456,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
milestone,戒断康复,13,baby monthly milestone,43505,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
milestone,戒断康复,13,monthly milestone signs,47522,10,2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
milestone,戒断康复,13,baby milestone signs,52702,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
milestone,戒断康复,13,baby milestone blanket,71097,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
milestone,戒断康复,13,milestone blanket for baby girl,72390,10,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10,False,True,False,False
milestone,戒断康复,13,milestone blanket for baby boy,88001,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,True,False,False
milestone,戒断康复,13,baby monthly milestone blanket,90699,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
milestone,戒断康复,13,milestone signs,104865,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,True,False,False
milestone,戒断康复,13,club de nuit milestone,112052,7,2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08,False,True,False,False
milestone,戒断康复,13,milestone blanket,147287,5,2025-07;2025-09;2025-10;2025-11;2025-12,False,True,False,False
milestone,戒断康复,13,milestone wooden circles,159975,4,2025-01;2025-02;2025-03;2025-04,False,True,False,False
milestone,戒断康复,13,baby milestone,195900,1,2025-01,False,True,False,False
sweet 16,身份仪式,11,sweet 16 party decorations,9019,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
sweet 16,身份仪式,11,sweet 16 gifts for girls,22019,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,True,False,False,False
sweet 16,身份仪式,11,sweet 16,36699,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
sweet 16,身份仪式,11,sweet 16 cake topper,78636,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
sweet 16,身份仪式,11,sweet 16 dresses,81089,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11,False,False,False,True
sweet 16,身份仪式,11,sweet 16 decorations,81805,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11,False,False,False,True
sweet 16,身份仪式,11,sweet 16 sash,134274,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,False,True
sweet 16,身份仪式,11,sweet 16 gifts,140422,2,2025-01;2025-09,True,False,False,False
sweet 16,身份仪式,11,sweet 16 party favors,165638,5,2025-01;2025-02;2025-03;2025-08;2025-09,False,False,False,True
sweet 16,身份仪式,11,sweet 16 dress,183907,2,2025-01;2025-04,False,False,False,True
sweet 16,身份仪式,11,my super sweet 16,186554,1,2025-04,False,False,False,True
promise ring*,承诺誓约,10,promise rings for her,7677,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
promise ring*,承诺誓约,10,promise ring,14243,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
promise ring*,承诺誓约,10,promise rings for couples,43702,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
promise ring*,承诺誓约,10,promise rings,44176,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
promise ring*,承诺誓约,10,promise rings for him,55114,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
promise ring*,承诺誓约,10,mens promise rings,136666,3,2025-01;2025-02;2025-12,False,False,True,False
promise ring*,承诺誓约,10,pandora promise ring,140138,1,2025-12,False,False,True,False
promise ring*,承诺誓约,10,women's promise rings,153677,4,2025-09;2025-10;2025-11;2025-12,False,False,True,False
promise ring*,承诺誓约,10,promise rings for women,154644,2,2025-01;2025-12,False,False,True,False
promise ring*,承诺誓约,10,gold promise ring,163509,3,2025-02;2025-07;2025-12,False,False,True,False
confirmation,身份仪式,9,confirmation gifts for teen girls,17357,7,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-10,True,False,False,False
confirmation,身份仪式,9,confirmation gifts for teenage boys,29383,4,2025-02;2025-03;2025-04;2025-05,True,False,False,False
confirmation,身份仪式,9,confirmation decorations,55131,4,2025-02;2025-03;2025-04;2025-05,False,False,False,True
confirmation,身份仪式,9,confirmation gifts,58312,3,2025-03;2025-04;2025-05,True,False,False,False
confirmation,身份仪式,9,confirmation card,60610,3,2025-03;2025-04;2025-05,False,False,False,True
confirmation,身份仪式,9,confirmation dresses,81390,4,2025-01;2025-02;2025-03;2025-04,False,False,False,True
confirmation,身份仪式,9,confirmation gifts for boys,104225,3,2025-04;2025-05;2025-10,True,False,False,False
confirmation,身份仪式,9,confirmation dresses for teen girls,132524,2,2025-03;2025-04,False,False,False,True
confirmation,身份仪式,9,confirmation gifts for girls,163153,2,2025-04;2025-05,True,False,False,False
matching couple*,关系联结,9,matching couples pajamas,36110,5,2025-02;2025-09;2025-10;2025-11;2025-12,False,False,False,True
matching couple*,关系联结,9,matching couples stuff,46927,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
matching couple*,关系联结,9,matching couples swimsuits,58503,5,2025-03;2025-04;2025-05;2025-06;2025-07,False,False,False,True
matching couple*,关系联结,9,matching couples christmas pajamas,85841,2,2025-11;2025-12,False,False,False,True
matching couple*,关系联结,9,matching couple outfits,87141,7,2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,False,True
matching couple*,关系联结,9,matching couple costumes,93362,1,2025-10,False,False,False,True
matching couple*,关系联结,9,matching couple bracelets,107570,4,2025-01;2025-02;2025-04;2025-12,False,False,True,False
matching couple*,关系联结,9,matching couples underwear,189090,1,2025-02,False,False,False,True
matching couple*,关系联结,9,matching couple christmas pajamas,191712,2,2025-11;2025-12,False,False,False,True
mother daughter,关系联结,9,mother daughter bracelets,22969,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
mother daughter,关系联结,9,mother daughter matching dresses,34718,8,2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,False,True
mother daughter,关系联结,9,mother daughter necklace,44671,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
mother daughter,关系联结,9,mother daughter gift,45384,5,2025-02;2025-04;2025-05;2025-11;2025-12,True,False,False,False
mother daughter,关系联结,9,mother daughter rings,67785,4,2025-01;2025-02;2025-11;2025-12,False,False,True,False
mother daughter,关系联结,9,mother daughter jewelry,86437,1,2025-12,False,False,True,False
mother daughter,关系联结,9,mother daughter journal,89569,7,2025-01;2025-02;2025-03;2025-04;2025-05;2025-11;2025-12,False,False,False,True
mother daughter,关系联结,9,mother daughter gifts,146416,1,2025-12,True,False,False,False
mother daughter,关系联结,9,mother daughter matching outfits,158654,4,2025-02;2025-03;2025-04;2025-05,False,False,False,True
cremation,纪念哀悼,6,cremation jewelry for ashes,32319,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
cremation,纪念哀悼,6,cremation urns for human ashes,69573,11,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11,False,False,False,True
cremation,纪念哀悼,6,cremation urns,70789,10,2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
cremation,纪念哀悼,6,cremation necklace for ashes,108776,7,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07,False,False,True,False
cremation,纪念哀悼,6,cremation urn,143667,5,2025-01;2025-02;2025-03;2025-04;2025-05,False,False,False,True
cremation,纪念哀悼,6,cremation jewelry,152407,9,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09,False,False,True,False
purity,承诺誓约,6,purity coffee,12732,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
purity,承诺誓约,6,purity ring,74796,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,True,False
purity,承诺誓约,6,purity coffee beans,81769,2,2025-10;2025-12,False,False,False,True
purity,承诺誓约,6,purity face wash,102259,12,2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12,False,False,False,True
purity,承诺誓约,6,philosophy purity face wash,183701,1,2025-01,False,False,False,True
purity,承诺誓约,6,purity coffee ground,189745,1,2025-12,False,False,False,True
veteran,军警职业,5,gift for veteran,93738,1,2025-10,True,False,False,False
veteran,军警职业,5,vietnam veteran gifts,156502,1,2025-12,True,False,False,False
veteran,军警职业,5,veteran gifts,168619,1,2025-12,True,False,False,False
veteran,军警职业,5,veteran tribute glass,175858,2,2025-03;2025-04,False,True,False,False
veteran,军警职业,5,vietnam veteran hats for men,185515,1,2025-06,False,False,False,True
father son,关系联结,4,father son matching shirts,63790,2,2025-05;2025-06,False,False,False,True
father son,关系联结,4,father son matching swim trunks,119684,2,2025-05;2025-06,False,False,False,True
father son,关系联结,4,matching father son shirts,170849,1,2025-06,False,False,False,True
father son,关系联结,4,father son gifts,181071,1,2025-12,True,False,False,False
paramedic,军警职业,3,paramedic gifts,109427,1,2025-12,True,False,False,False
paramedic,军警职业,3,dont lose yourself salty paramedic,180764,1,2025-01,False,False,False,True
paramedic,军警职业,3,paramedic flashcards,188615,2,2025-03;2025-04,False,False,False,True
